REPORT_DISTRICT,REPORT_DISTNAME,REPORT_CHARTER_STATUS,BLANK_COLUMN,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS,CTE_HOURS,CTE_AVG,ALL_STUDENTS,ALL_HOURS,ALL_AVG
,,,,058906,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,15,-999.0,-999,15,-999.0
,,,,058906,03330100,UNITED STATES GOVERNMENT (GOVT,28,84,3.0,29,87,3.0
Total,,,,058906,,,99,429,4.3,102,444,4.4
,,,,058906,,,,,,,,
058909,SANDS CISD,TRADITIONAL ISD/CSD,,058909,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,058909,03102530,STATISTICS,-999,-999,3.0,-999,-999,3.0
,,,,058909,03220300,ENGLISH III (ENG 3),-999,18,-999.0,-999,39,-999.0
,,,,058909,03220400,ENGLISH IV (ENG 4),-999,21,-999.0,-999,39,-999.0
,,,,058909,03240900,PUBLIC SPEAKING I (PUBSPKG1),-999,-999,3.0,-999,21,-999.0
,,,,058909,03370100,SOCIOLOGY (SOC),-999,-999,3.0,-999,15,-999.0
,,,,058909,03380001,SOCIAL STD ADV STDYS (1ST CRD),-999,24,-999.0,-999,42,-999.0
Total,,,,058909,,,20,87,4.4,38,168,4.4
,,,,058909,,,,,,,,
059901,HEREFORD ISD,TRADITIONAL ISD/CSD,,059901,03101100,PRECALCULUS (PRE CALC),33,248,7.5,34,256,7.5
,,,,059901,13009900,PROFESSIONAL COMMUNICATIONS,18,54,3.0,18,54,3.0
,,,,059901,A3220200,AP ENGLISH LITERATURE AND COMP,49,294,6.0,51,306,6.0
,,,,059901,A3310200,AP MACROECONOMICS,52,156,3.0,54,162,3.0
,,,,059901,A3330100,AP U.S. GOVERNMENT & POLITICS,56,168,3.0,58,174,3.0
,,,,059901,A3340100,AP UNITED STATES HISTORY,64,369,5.8,65,375,5.8
,,,,059901,A3440100,AP LANG OTH THAN ENG LV 4 SPAN,15,90,6.0,15,90,6.0
Total,,,,059901,,,287,"1,379",4.8,295,"1,417",4.8
,,,,059901,,,,,,,,
060902,COOPER ISD,TRADITIONAL ISD/CSD,,060902,03220400,ENGLISH IV (ENG 4),-999,42,-999.0,-999,42,-999.0
,,,,060902,03330100,UNITED STATES GOVERNMENT (GOVT,10,30,3.0,10,30,3.0
,,,,060902,03340100,US HISTORY STUDIES SINCE 1877,23,132,5.7,23,132,5.7
,,,,060902,03380002,SPEC TOPIC IN SOC STUD (1ST),-999,15,-999.0,-999,15,-999.0
,,,,060902,03380022,SPEC TOPIC IN SOC STUD (2ND),-999,21,-999.0,-999,21,-999.0
,,,,060902,03440300,LANG O/T ENGLISH III - SPANISH,10,80,8.0,11,88,8.0
,,,,060902,13005600,ELECTRICAL TECHNOLOGY,-999,-999,6.0,-999,-999,6.0
,,,,060902,13020500,PRACTICUM HEALTH SCIENCE,-999,-999,4.0,-999,-999,4.0
,,,,060902,13025200,COSMETOLOGY I,-999,35,-999.0,-999,35,-999.0
,,,,060902,13032400,ADVANCED WELDING,-999,28,-999.0,-999,28,-999.0
Total,,,,060902,,,73,393,5.4,74,401,5.4
,,,,060902,,,,,,,,
060914,FANNINDEL ISD,TRADITIONAL ISD/CSD,,060914,03102500,INDEP STUDY IN MATH (1ST TIME),-999,18,-999.0,-999,18,-999.0
,,,,060914,03220400,ENGLISH IV (ENG 4),-999,36,-999.0,-999,36,-999.0
,,,,060914,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,18,-999.0,-999,18,-999.0
,,,,060914,03330100,UNITED STATES GOVERNMENT (GOVT,-999,18,-999.0,-999,18,-999.0
Total,,,,060914,,,24,90,3.8,24,90,3.8
,,,,060914,,,,,,,,
061901,DENTON ISD,TRADITIONAL ISD/CSD,,061901,03020000,ENVIRONMENTAL SYSTEMS-ENVIRSYS,-999,12,-999.0,-999,-999,4.0
,,,,061901,03101100,PRECALCULUS (PRE CALC),29,84,2.9,47,128,2.7
,,,,061901,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,15,-999.0,-999,24,-999.0
,,,,061901,03330100,UNITED STATES GOVERNMENT (GOVT,-999,-999,3.0,-999,-999,3.0
,,,,061901,A3010200,AP BIOLOGY,10,30,3.0,15,43,2.9
,,,,061901,A3020000,AP ENVIRONMENTAL SCIENCE,10,28,2.8,20,58,2.9
,,,,061901,A3100101,AP CALCULUS AB,-999,-999,2.0,10,20,2.0
,,,,061901,A3100200,AP STATISTICS (APSTATS),14,28,2.0,27,54,2.0
,,,,061901,A3220100,AP ENGLISH LANGUAGE AND COMP,44,124,2.8,61,173,2.8
,,,,061901,A3220200,AP ENGLISH LITERATURE AND COMP,65,183,2.8,89,255,2.9
,,,,061901,A3310200,AP MACROECONOMICS,12,36,3.0,19,57,3.0
,,,,061901,A3330100,AP U.S. GOVERNMENT & POLITICS,33,99,3.0,55,165,3.0
,,,,061901,A3340100,AP UNITED STATES HISTORY,27,76,2.8,36,103,2.9
Total,,,,061901,,,257,728,2.8,393,"1,101",2.8
,,,,061901,,,,,,,,
061902,LEWISVILLE ISD,TRADITIONAL ISD/CSD,,061902,03102500,INDEP STUDY IN MATH (1ST TIME),,0,,-999,-999,3.0
,,,,061902,03220300,ENGLISH III (ENG 3),-999,-999,3.0,-999,12,-999.0
,,,,061902,03220400,ENGLISH IV (ENG 4),-999,36,-999.0,11,45,4.1
,,,,061902,03310300,ECONOMICS W/EMPH FREE ENTERPR,50,150,3.0,90,270,3.0
,,,,061902,03330100,UNITED STATES GOVERNMENT (GOVT,45,135,3.0,74,222,3.0
,,,,061902,03340100,US HISTORY STUDIES SINCE 1877,-999,18,-999.0,-999,36,-999.0
,,,,061902,03350100,PSYCHOLOGY (PSYCH),-999,-999,3.0,-999,-999,3.0
Total,,,,061902,,,111,351,3.2,189,591,3.1
,,,,061902,,,,,,,,
061903,PILOT POINT ISD,TRADITIONAL ISD/CSD,,061903,03102500,INDEP STUDY IN MATH (1ST TIME),21,70,3.3,21,70,3.3
,,,,061903,03220300,ENGLISH III (ENG 3),27,156,5.8,30,174,5.8
,,,,061903,03220400,ENGLISH IV (ENG 4),33,186,5.6,33,186,5.6
,,,,061903,03250700,"THEATRE I, THEATRE PROD I",-999,-999,3.0,-999,-999,3.0
,,,,061903,03310300,ECONOMICS W/EMPH FREE ENTERPR,36,108,3.0,36,108,3.0
,,,,061903,03330100,UNITED STATES GOVERNMENT (GOVT,37,111,3.0,37,111,3.0
,,,,061903,03340100,US HISTORY STUDIES SINCE 1877,29,165,5.7,32,183,5.7
,,,,061903,03350100,PSYCHOLOGY (PSYCH),13,39,3.0,14,42,3.0
,,,,061903,03370100,SOCIOLOGY (SOC),-999,-999,3.0,-999,-999,3.0
,,,,061903,03380001,SOCIAL STD ADV STDYS (1ST CRD),-999,27,-999.0,-999,27,-999.0
Total,,,,061903,,,214,889,4.2,222,931,4.2
,,,,061903,,,,,,,,
061905,KRUM ISD,TRADITIONAL ISD/CSD,,061905,03102500,INDEP STUDY IN MATH (1ST TIME),16,48,3.0,18,54,3.0
,,,,061905,03102501,INDEP STUDY IN MATH (2ND TIME),15,45,3.0,17,51,3.0
,,,,061905,03220300,ENGLISH III (ENG 3),,0,,-999,-999,6.0
,,,,061905,03220400,ENGLISH IV (ENG 4),-999,-999,6.0,-999,18,-999.0
,,,,061905,03240900,PUBLIC SPEAKING I (PUBSPKG1),-999,15,-999.0,-999,18,-999.0
,,,,061905,03310300,ECONOMICS W/EMPH FREE ENTERPR,22,66,3.0,24,72,3.0
,,,,061905,03330100,UNITED STATES GOVERNMENT (GOVT,26,78,3.0,30,90,3.0
,,,,061905,03340100,US HISTORY STUDIES SINCE 1877,26,156,6.0,33,198,6.0
,,,,061905,03350100,PSYCHOLOGY (PSYCH),-999,12,-999.0,-999,18,-999.0
,,,,061905,03370100,SOCIOLOGY (SOC),-999,-999,3.0,-999,-999,3.0
Total,,,,061905,,,119,441,3.7,143,540,3.8
,,,,061905,,,,,,,,
061906,PONDER ISD,TRADITIONAL ISD/CSD,,061906,03220300,ENGLISH III (ENG 3),21,114,5.4,24,129,5.4
,,,,061906,03220400,ENGLISH IV (ENG 4),17,93,5.5,17,93,5.5
,,,,061906,03310300,ECONOMICS W/EMPH FREE ENTERPR,17,51,3.0,17,51,3.0
,,,,061906,03330100,UNITED STATES GOVERNMENT (GOVT,14,42,3.0,14,42,3.0
,,,,061906,03340100,US HISTORY STUDIES SINCE 1877,20,111,5.6,23,126,5.5
Total,,,,061906,,,89,411,4.6,95,441,4.6
,,,,061906,,,,,,,,
061907,AUBREY ISD,TRADITIONAL ISD/CSD,,061907,03102500,INDEP STUDY IN MATH (1ST TIME),-999,69,-999.0,-999,81,-999.0
,,,,061907,03102501,INDEP STUDY IN MATH (2ND TIME),-999,12,-999.0,-999,12,-999.0
,,,,061907,03220400,ENGLISH IV (ENG 4),23,135,5.9,32,189,5.9
,,,,061907,03310300,ECONOMICS W/EMPH FREE ENTERPR,37,111,3.0,45,135,3.0
,,,,061907,03330100,UNITED STATES GOVERNMENT (GOVT,41,123,3.0,50,150,3.0
,,,,061907,03340100,US HISTORY STUDIES SINCE 1877,31,186,6.0,38,228,6.0
Total,,,,061907,,,147,636,4.3,182,795,4.4
,,,,061907,,,,,,,,
061908,SANGER ISD,TRADITIONAL ISD/CSD,,061908,03220300,ENGLISH III (ENG 3),30,180,6.0,33,198,6.0
,,,,061908,03220400,ENGLISH IV (ENG 4),19,114,6.0,25,147,5.9
,,,,061908,03310301,ECONOMICS ADV STUDIES (1ST),13,39,3.0,19,57,3.0
,,,,061908,03330100,UNITED STATES GOVERNMENT (GOVT,11,33,3.0,16,48,3.0
,,,,061908,03340100,US HISTORY STUDIES SINCE 1877,23,135,5.9,26,153,5.9
Total,,,,061908,,,96,501,5.2,119,603,5.1
,,,,061908,,,,,,,,
061910,ARGYLE ISD,TRADITIONAL ISD/CSD,,061910,03102500,INDEP STUDY IN MATH (1ST TIME),14,66,4.7,23,114,5.0
,,,,061910,A3040000,AP CHEMISTRY,-999,56,-999.0,17,128,7.5
,,,,061910,A3100102,AP CALCULUS BC,-999,44,-999.0,15,112,7.5
,,,,061910,A3220100,AP ENGLISH LANGUAGE AND COMP,67,402,6.0,93,555,6.0
,,,,061910,A3220200,AP ENGLISH LITERATURE AND COMP,27,159,5.9,53,315,5.9
,,,,061910,A3310200,AP MACROECONOMICS,48,144,3.0,87,261,3.0
,,,,061910,A3330100,AP U.S. GOVERNMENT & POLITICS,48,144,3.0,89,267,3.0
,,,,061910,A3340100,AP UNITED STATES HISTORY,63,378,6.0,88,525,6.0
Total,,,,061910,,,280,"1,393",5.0,465,"2,277",4.9
,,,,061910,,,,,,,,
061911,NORTHWEST ISD,TRADITIONAL ISD/CSD,,061911,03101100,PRECALCULUS (PRE CALC),83,332,4.0,127,508,4.0
,,,,061911,03102500,INDEP STUDY IN MATH (1ST TIME),17,67,3.9,20,77,3.9
,,,,061911,03220300,ENGLISH III (ENG 3),20,108,5.4,29,156,5.4
,,,,061911,03220400,ENGLISH IV (ENG 4),44,246,5.6,52,288,5.5
,,,,061911,03241400,COMMUNICATION APPLICATIONS,-999,-999,3.0,-999,-999,3.0
,,,,061911,03310300,ECONOMICS W/EMPH FREE ENTERPR,20,60,3.0,29,87,3.0
,,,,061911,03330100,UNITED STATES GOVERNMENT (GOVT,22,66,3.0,28,84,3.0
,,,,061911,03340100,US HISTORY STUDIES SINCE 1877,-999,36,-999.0,17,96,5.6
,,,,061911,03350100,PSYCHOLOGY (PSYCH),,0,,-999,-999,3.0
,,,,061911,03370100,SOCIOLOGY (SOC),-999,-999,3.0,-999,24,-999.0
,,,,061911,03380002,SPEC TOPIC IN SOC STUD (1ST),-999,12,-999.0,12,36,3.0
,,,,061911,03500110,ART I - ART APPRECIATION,-999,-999,3.0,-999,24,-999.0
,,,,061911,13009900,PROFESSIONAL COMMUNICATIONS,-999,-999,3.0,-999,-999,3.0
,,,,061911,13039400,AIRCRAFT TECHNOLOGY,-999,-999,4.5,-999,-999,4.5
,,,,061911,N1130021,METH OF ACAD &PRSONAL SCCESS I,26,78,3.0,31,93,3.0
Total,,,,061911,,,253,"1,041",4.1,367,"1,494",4.1
,,,,061911,,,,,,,,
061912,LAKE DALLAS ISD,TRADITIONAL ISD/CSD,,061912,03010200,BIOLOGY (BIO),-999,-999,3.0,-999,-999,3.0
,,,,061912,03102500,INDEP STUDY IN MATH (1ST TIME),13,39,3.0,15,45,3.0
,,,,061912,03220300,ENGLISH III (ENG 3),18,102,5.7,19,108,5.7
,,,,061912,03220400,ENGLISH IV (ENG 4),16,84,5.3,22,117,5.3
,,,,061912,03240900,PUBLIC SPEAKING I (PUBSPKG1),36,108,3.0,41,123,3.0
,,,,061912,03250700,"THEATRE I, THEATRE PROD I",-999,-999,3.0,-999,-999,3.0
,,,,061912,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,27,-999.0,12,36,3.0
,,,,061912,03330100,UNITED STATES GOVERNMENT (GOVT,16,48,3.0,22,66,3.0
,,,,061912,03340100,US HISTORY STUDIES SINCE 1877,38,210,5.5,40,222,5.6
,,,,061912,03350100,PSYCHOLOGY (PSYCH),10,30,3.0,10,30,3.0
,,,,061912,03370100,SOCIOLOGY (SOC),12,36,3.0,15,45,3.0
,,,,061912,03380002,SPEC TOPIC IN SOC STUD (1ST),-999,18,-999.0,-999,18,-999.0
,,,,061912,03500100,ART I (ART 1),-999,-999,3.0,-999,-999,3.0
,,,,061912,03500200,ART II,-999,-999,3.0,-999,-999,3.0
,,,,061912,13014500,PRACTICUM ED & TRAINING,-999,-999,3.0,-999,-999,3.0
,,,,061912,13020500,PRACTICUM HEALTH SCIENCE,-999,12,-999.0,-999,12,-999.0
,,,,061912,13020600,ANATOMY & PHYSIOLOGY,-999,-999,3.0,-999,-999,3.0
,,,,061912,13030100,PRCTCM LAW/PUB SAFE/CRRCT/&SEC,-999,-999,3.0,-999,-999,3.0
,,,,061912,N1290050,COLLEGE TRANSITION,17,51,3.0,19,57,3.0
,,,,061912,N1302093,HUMAN BODY SYSTEMS,-999,-999,3.0,-999,-999,3.0
,,,,061912,N1303015,EMERGENCY MED TECHNICIAN-BASIC,-999,12,-999.0,-999,12,-999.0
Total,,,,061912,,,211,813,3.9,241,927,3.8
,,,,061912,,,,,,,,
061914,LITTLE ELM ISD,TRADITIONAL ISD/CSD,,061914,03101100,PRECALCULUS (PRE CALC),20,120,6.0,24,144,6.0
,,,,061914,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,061914,03102501,INDEP STUDY IN MATH (2ND TIME),,0,,-999,-999,3.0
,,,,061914,03220300,ENGLISH III (ENG 3),26,135,5.2,27,141,5.2
,,,,061914,03220400,ENGLISH IV (ENG 4),29,150,5.2,33,171,5.2
,,,,061914,03310300,ECONOMICS W/EMPH FREE ENTERPR,28,84,3.0,33,99,3.0
,,,,061914,03330100,UNITED STATES GOVERNMENT (GOVT,21,63,3.0,25,75,3.0
,,,,061914,03340100,US HISTORY STUDIES SINCE 1877,18,102,5.7,18,102,5.7
,,,,061914,03350100,PSYCHOLOGY (PSYCH),-999,18,-999.0,-999,18,-999.0
,,,,061914,03370100,SOCIOLOGY (SOC),-999,-999,3.0,-999,-999,3.0
,,,,061914,13037500,PRINCIPLES OF ENGINEERING,32,186,5.8,32,186,5.8
,,,,061914,13037600,DIGITAL ELECTRONICS,22,123,5.6,22,123,5.6
,,,,061914,N1303742,INTRO TO ENGIN DESIGN (PLTW),97,552,5.7,97,552,5.7
Total,,,,061914,,,302,"1,542",5.1,321,"1,623",5.1
,,,,061914,,,,,,,,
062901,CUERO ISD,TRADITIONAL ISD/CSD,,062901,03102500,INDEP STUDY IN MATH (1ST TIME),13,39,3.0,15,45,3.0
,,,,062901,03102502,INDEPEND STUDY MATH,-999,30,-999.0,11,33,3.0
,,,,062901,03220400,ENGLISH IV (ENG 4),25,141,5.6,29,165,5.7
,,,,062901,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,21,-999.0,-999,21,-999.0
,,,,062901,03330100,UNITED STATES GOVERNMENT (GOVT,10,30,3.0,-999,30,-999.0
,,,,062901,03340100,US HISTORY STUDIES SINCE 1877,32,189,5.9,36,213,5.9
Total,,,,062901,,,97,450,4.6,108,507,4.7
,,,,062901,,,,,,,,
062903,YOAKUM ISD,TRADITIONAL ISD/CSD,,062903,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,062903,03220300,ENGLISH III (ENG 3),-999,-999,3.0,-999,-999,3.0
,,,,062903,03220400,ENGLISH IV (ENG 4),-999,33,-999.0,12,60,5.0
,,,,062903,03221100,RESEARCH/TECHNICAL WRITING,-999,-999,3.0,-999,-999,3.0
,,,,062903,03330100,UNITED STATES GOVERNMENT (GOVT,-999,21,-999.0,-999,42,-999.0
,,,,062903,03340100,US HISTORY STUDIES SINCE 1877,10,54,5.4,17,96,5.6
,,,,062903,03350100,PSYCHOLOGY (PSYCH),-999,21,-999.0,14,42,3.0
,,,,062903,03370100,SOCIOLOGY (SOC),-999,27,-999.0,17,51,3.0
Total,,,,062903,,,41,165,4.0,73,303,4.2
,,,,062903,,,,,,,,
062904,YORKTOWN ISD,TRADITIONAL ISD/CSD,,062904,03020000,ENVIRONMENTAL SYSTEMS-ENVIRSYS,-999,-999,3.0,-999,-999,3.0
,,,,062904,03220300,ENGLISH III (ENG 3),-999,21,-999.0,-999,24,-999.0
,,,,062904,03220400,ENGLISH IV (ENG 4),-999,-999,3.0,-999,-999,3.0
,,,,062904,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,-999,3.0
,,,,062904,03330100,UNITED STATES GOVERNMENT (GOVT,-999,18,-999.0,-999,18,-999.0
,,,,062904,03340100,US HISTORY STUDIES SINCE 1877,-999,-999,6.0,-999,-999,6.0
,,,,062904,03350100,PSYCHOLOGY (PSYCH),-999,-999,3.0,-999,-999,3.0
Total,,,,062904,,,21,75,3.6,22,78,3.5
,,,,062904,,,,,,,,
063903,SPUR ISD,TRADITIONAL ISD/CSD,,063903,03102500,INDEP STUDY IN MATH (1ST TIME),-999,39,-999.0,-999,39,-999.0
,,,,063903,03220400,ENGLISH IV (ENG 4),-999,21,-999.0,-999,21,-999.0
,,,,063903,03330100,UNITED STATES GOVERNMENT (GOVT,-999,12,-999.0,-999,12,-999.0
,,,,063903,03340100,US HISTORY STUDIES SINCE 1877,-999,42,-999.0,-999,42,-999.0
Total,,,,063903,,,22,114,5.2,22,114,5.2
,,,,063903,,,,,,,,
063906,PATTON SPRINGS ISD,TRADITIONAL ISD/CSD,,063906,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,063906,03220300,ENGLISH III (ENG 3),-999,15,-999.0,-999,15,-999.0
,,,,063906,03220400,ENGLISH IV (ENG 4),-999,-999,3.0,-999,-999,3.0
,,,,063906,03240900,PUBLIC SPEAKING I (PUBSPKG1),-999,-999,3.0,-999,-999,3.0
,,,,063906,03330100,UNITED STATES GOVERNMENT (GOVT,-999,-999,3.0,-999,-999,3.0
,,,,063906,03500110,ART I - ART APPRECIATION,-999,-999,3.0,-999,-999,3.0
Total,,,,063906,,,10,36,3.6,10,36,3.6
,,,,063906,,,,,,,,
064903,CARRIZO SPRINGS CISD,TRADITIONAL ISD/CSD,,064903,03102501,INDEP STUDY IN MATH (2ND TIME),26,99,3.8,34,144,4.2
,,,,064903,03102502,INDEPEND STUDY MATH,-999,-999,3.0,-999,-999,3.0
,,,,064903,03153000,MUSIC I - JAZZ IMPROVISATION I,-999,24,-999.0,12,36,3.0
,,,,064903,03220300,ENGLISH III (ENG 3),-999,-999,6.0,-999,-999,6.0
,,,,064903,03220400,ENGLISH IV (ENG 4),47,276,5.9,48,282,5.9
,,,,064903,03221600,HUMANITIES (FIRST TIME TAKEN),22,66,3.0,31,93,3.0
,,,,064903,03241200,INDEP STUDY/SPEECH (1ST TIME),47,141,3.0,58,174,3.0
,,,,064903,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,12,-999.0,-999,15,-999.0
,,,,064903,03330100,UNITED STATES GOVERNMENT (GOVT,-999,12,-999.0,-999,15,-999.0
,,,,064903,03340100,US HISTORY STUDIES SINCE 1877,22,126,5.7,41,237,5.8
,,,,064903,03350100,PSYCHOLOGY (PSYCH),-999,24,-999.0,10,30,3.0
,,,,064903,03580140,FUNDAMENTALS OF COMP SCIENCE,-999,27,-999.0,11,33,3.0
,,,,064903,13014300,HUMAN GROWTH & DEVELOP,13,39,3.0,17,51,3.0
Total,,,,064903,,,214,861,4.0,276,"1,125",4.1
,,,,064903,,,,,,,,
065901,CLARENDON ISD,TRADITIONAL ISD/CSD,,065901,03101100,PRECALCULUS (PRE CALC),-999,48,-999.0,10,60,6.0
,,,,065901,03220300,ENGLISH III (ENG 3),10,60,6.0,12,72,6.0
,,,,065901,03220400,ENGLISH IV (ENG 4),-999,39,-999.0,-999,39,-999.0
,,,,065901,03330100,UNITED STATES GOVERNMENT (GOVT,-999,24,-999.0,-999,24,-999.0
,,,,065901,03340100,US HISTORY STUDIES SINCE 1877,12,69,5.8,14,81,5.8
Total,,,,065901,,,45,240,5.3,51,276,5.4
,,,,065901,,,,,,,,
065902,HEDLEY ISD,TRADITIONAL ISD/CSD,,065902,03102500,INDEP STUDY IN MATH (1ST TIME),-999,15,-999.0,-999,15,-999.0
,,,,065902,03220205,ENGLISH II,-999,-999,3.0,-999,-999,3.0
,,,,065902,03340100,US HISTORY STUDIES SINCE 1877,-999,-999,3.0,-999,-999,3.0
Total,,,,065902,,,-999,27,-999.0,-999,27,-999.0
,,,,065902,,,,,,,,
066902,SAN DIEGO ISD,TRADITIONAL ISD/CSD,,066902,03102530,STATISTICS,-999,-999,3.0,-999,-999,3.0
,,,,066902,03220300,ENGLISH III (ENG 3),-999,18,-999.0,-999,18,-999.0
,,,,066902,03220400,ENGLISH IV (ENG 4),-999,27,-999.0,-999,27,-999.0
,,,,066902,03221500,LITERARY GENRES (LIT GENR),-999,24,-999.0,-999,24,-999.0
,,,,066902,03221600,HUMANITIES (FIRST TIME TAKEN),-999,-999,3.0,-999,-999,3.0
,,,,066902,03240900,PUBLIC SPEAKING I (PUBSPKG1),-999,27,-999.0,10,33,3.3
,,,,066902,03241200,INDEP STUDY/SPEECH (1ST TIME),12,36,3.0,12,36,3.0
,,,,066902,03310300,ECONOMICS W/EMPH FREE ENTERPR,23,69,3.0,26,78,3.0
,,,,066902,03330100,UNITED STATES GOVERNMENT (GOVT,29,87,3.0,30,90,3.0
,,,,066902,03340100,US HISTORY STUDIES SINCE 1877,26,102,3.9,27,105,3.9
,,,,066902,03340400,WORLD HISTORY STUDIES (W HIST),-999,-999,6.0,-999,-999,6.0
,,,,066902,03350100,PSYCHOLOGY (PSYCH),22,69,3.1,24,75,3.1
,,,,066902,03370100,SOCIOLOGY (SOC),-999,24,-999.0,-999,24,-999.0
,,,,066902,03380001,SOCIAL STD ADV STDYS (1ST CRD),-999,-999,3.0,-999,-999,3.0
,,,,066902,03380021,SOCIAL STD ADV STDYS (2ND CRD),-999,-999,3.0,-999,-999,3.0
,,,,066902,03440800,SPANISH CULTURE/LINGUISTICS,-999,27,-999.0,-999,27,-999.0
,,,,066902,03500100,ART I (ART 1),29,87,3.0,30,90,3.0
,,,,066902,12701300,CAREER PREPARATION I,62,186,3.0,62,186,3.0
,,,,066902,13009900,PROFESSIONAL COMMUNICATIONS,50,150,3.0,50,150,3.0
,,,,066902,13011200,"PRINC OF BUSIN, MARK, & FINAN",-999,18,-999.0,-999,18,-999.0
,,,,066902,13011400,BUSIN INFO MGT I,87,264,3.0,87,264,3.0
,,,,066902,13020400,HEALTH SCIENCE,-999,-999,1.0,-999,-999,1.0
,,,,066902,13023000,FOOD SCIENCE,-999,15,-999.0,-999,15,-999.0
,,,,066902,13024700,CHILD DEVELOPMENT,-999,21,-999.0,-999,21,-999.0
,,,,066902,13029400,LAW ENFORCEMENT II,-999,27,-999.0,-999,27,-999.0
,,,,066902,13029600,COURT SYS & PRACTICES,-999,15,-999.0,-999,15,-999.0
,,,,066902,13029700,CORRECTIONAL SERVICES,17,63,3.7,17,63,3.7
,,,,066902,CP110100,COLGE PREP CRSE ENGL LANG ARTS,-999,27,-999.0,-999,30,-999.0
,,,,066902,IHE11100,MATH-INST OF HIGHER EDU ENDRSD,-999,-999,3.0,-999,12,-999.0
,,,,066902,IHE11200,SCIENCE-INST OF HIGH ED ENDRSD,10,33,3.3,11,37,3.4
,,,,066902,PES00055,INDIVIDUAL OR TEAM SPORTS,-999,-999,2.0,-999,-999,2.0
Total,,,,066902,,,464,"1,454",3.1,476,"1,494",3.1
,,,,066902,,,,,,,,
067902,CISCO ISD,TRADITIONAL ISD/CSD,,067902,03101100,PRECALCULUS (PRE CALC),21,63,3.0,21,63,3.0
,,,,067902,03220300,ENGLISH III (ENG 3),20,117,5.9,21,123,5.9
,,,,067902,03220400,ENGLISH IV (ENG 4),26,153,5.9,26,153,5.9
,,,,067902,03310300,ECONOMICS W/EMPH FREE ENTERPR,24,72,3.0,24,72,3.0
,,,,067902,03330100,UNITED STATES GOVERNMENT (GOVT,23,69,3.0,23,69,3.0
,,,,067902,03340100,US HISTORY STUDIES SINCE 1877,20,117,5.9,21,123,5.9
Total,,,,067902,,,134,591,4.4,136,603,4.4
,,,,067902,,,,,,,,
067903,EASTLAND ISD,TRADITIONAL ISD/CSD,,067903,03102500,INDEP STUDY IN MATH (1ST TIME),18,93,5.2,18,93,5.2
,,,,067903,03155400,MUSIC STUDIES - MUSIC THEORY I,12,36,3.0,12,36,3.0
,,,,067903,03220300,ENGLISH III (ENG 3),21,117,5.6,21,117,5.6
,,,,067903,03220400,ENGLISH IV (ENG 4),20,81,4.1,20,81,4.1
,,,,067903,03310301,ECONOMICS ADV STUDIES (1ST),16,51,3.2,16,51,3.2
,,,,067903,03330100,UNITED STATES GOVERNMENT (GOVT,16,48,3.0,16,48,3.0
,,,,067903,03340100,US HISTORY STUDIES SINCE 1877,26,147,5.7,26,147,5.7
,,,,067903,03380001,SOCIAL STD ADV STDYS (1ST CRD),-999,24,-999.0,-999,24,-999.0
,,,,067903,03500110,ART I - ART APPRECIATION,13,39,3.0,13,39,3.0
,,,,067903,13009900,PROFESSIONAL COMMUNICATIONS,13,39,3.0,13,39,3.0
,,,,067903,13011400,BUSIN INFO MGT I,12,56,4.7,12,56,4.7
,,,,067903,13011500,BUSIN INFO MGT II,-999,-999,7.0,-999,-999,7.0
,,,,067903,13020600,ANATOMY & PHYSIOLOGY,14,100,7.1,14,100,7.1
,,,,067903,13024600,COUNSEL & MENTAL HEALTH,30,150,5.0,30,150,5.0
,,,,067903,13036800,ELECTRONICS,-999,-999,3.0,-999,-999,3.0
Total,,,,067903,,,222,998,4.5,222,998,4.5
,,,,067903,,,,,,,,
067904,GORMAN ISD,TRADITIONAL ISD/CSD,,067904,03010200,BIOLOGY (BIO),-999,36,-999.0,-999,48,-999.0
,,,,067904,03102500,INDEP STUDY IN MATH (1ST TIME),-999,18,-999.0,-999,18,-999.0
,,,,067904,03220400,ENGLISH IV (ENG 4),-999,33,-999.0,-999,45,-999.0
,,,,067904,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,12,-999.0,-999,18,-999.0
,,,,067904,03330100,UNITED STATES GOVERNMENT (GOVT,-999,15,-999.0,-999,21,-999.0
,,,,067904,03340100,US HISTORY STUDIES SINCE 1877,-999,54,-999.0,11,66,6.0
,,,,067904,03350100,PSYCHOLOGY (PSYCH),-999,-999,3.0,-999,-999,3.0
